ZN,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,クラスタ1との距離,クラスタ2との距離
0.0,1,-0.5419535409423164,6.064,59.1,4.2392,4,277.0,18.6,381.32,14.66,24.4,326.1925609178353,204.61482399250616
0.0,1,-0.5419535409423164,5.344,100.0,3.875,4,277.0,18.6,396.9,23.09,20.0,369.3229653622797,258.0238121693016
0.0,1,-0.5419535409423164,5.96,92.1,3.8771,4,277.0,18.6,393.25,17.27,21.7,351.9003153622797,236.12719587095907
0.0,1,-0.5419535409423164,5.404,88.6,3.665,4,277.0,18.6,395.24,23.98,19.3,361.99820202894637,242.64388216930163
0.0,1,-0.5419535409423164,5.807,53.8,3.6526,4,277.0,18.6,390.94,16.03,22.4,348.45174758450196,189.94469216930165
0.0,0,-0.5419535409423164,6.375,32.3,3.9454,4,277.0,18.6,385.81,9.38,28.1,370.8200886956131,190.32960382676026
0.0,0,-0.5419535409423164,5.412,9.8,3.5875,4,277.0,18.6,348.93,29.55,23.7,415.79826536227984,273.32615769416356
0.0,0,-0.5419535409423164,6.182,42.4,3.9454,4,277.0,18.6,393.63,9.47,25.0,369.0995886956131,180.89720327427403
0.0,1,-0.013078974984303314,5.888,56.0,3.1121,5,276.0,16.4,392.8,13.51,23.3,360.16282064812407,187.512482923105
0.0,0,-0.013078974984303314,6.642,85.1,3.4211,5,276.0,16.4,392.78,9.69,28.7,367.6440462036796,205.0405551330497
0.0,1,-0.013078974984303314,5.951,93.8,2.8893,5,276.0,16.4,396.9,17.92,21.5,380.13197509256844,231.71719292310502
0.0,1,-0.013078974984303314,6.373,92.4,3.3633,5,276.0,16.4,393.74,10.5,23.0,374.06094842590187,215.33763292310502
0.0,1,-0.3858921936104437,6.951,88.5,2.8617,8,307.0,17.4,391.7,9.71,26.7,348.57621957050344,200.7497247873515
0.0,1,-0.3858921936104437,6.164,91.3,3.048,8,307.0,17.4,395.24,21.46,21.7,357.77276623717006,221.84019948348413
0.0,1,-0.3858921936104437,6.879,77.7,3.2721,8,307.0,17.4,390.39,9.93,27.5,340.3757259038367,183.84279478735152
0.0,0,-0.3858921936104437,6.618,80.8,3.2721,8,307.0,17.4,396.9,7.6,30.1,355.7236436816145,191.05881324039018
0.0,0,-0.41190241816575585,8.266,78.3,2.8944,8,307.0,17.4,385.05,4.14,44.8,363.8250675728366,202.24811644124927
0.0,0,-0.41190241816575585,8.725,83.0,2.8944,8,307.0,17.4,382.0,4.63,50.0,372.4324675728366,213.37871644124925
0.0,0,-0.41190241816575585,8.04,86.5,3.2157,8,307.0,17.4,387.38,3.13,37.6,371.5509575728365,197.44762644124927
0.0,0,-0.41190241816575585,7.163,79.9,3.2157,8,307.0,17.4,372.08,6.36,31.6,342.2847175728365,194.07086644124928
0.0,0,-0.41190241816575585,7.686,17.0,3.3751,8,307.0,17.4,377.51,3.92,46.7,411.59372979505866,208.61314936942608
0.0,0,-0.41190241816575585,6.552,21.4,3.3751,8,307.0,17.4,380.34,3.76,31.5,395.7061397950588,183.50089406555867
0.0,0,-0.41190241816575585,5.981,68.1,3.6715,8,307.0,17.4,378.35,11.65,24.3,333.3543197950588,171.3191118556139
0.0,0,-0.41190241816575585,7.412,76.9,3.6715,8,307.0,17.4,376.14,5.25,31.7,351.5263375728365,180.06464644124935
0.0,0,-0.3858921936104437,8.337,73.3,3.8384,8,307.0,17.4,385.91,2.47,41.7,373.0960973482812,178.3710866658046
0.0,0,-0.3858921936104437,8.247,70.4,3.6519,8,307.0,17.4,378.95,3.95,48.3,371.4286395705034,185.40376666580462
0.0,1,-0.3858921936104437,6.726,66.5,3.6519,8,307.0,17.4,360.2,8.05,29.0,358.99442179272563,174.22821219066645
0.0,0,-0.3858921936104437,6.086,61.5,3.6519,8,307.0,17.4,376.75,10.88,24.0,348.9194595705034,155.58317208016925
0.0,1,-0.3858921936104437,6.631,76.5,4.148,8,307.0,17.4,388.45,9.54,25.1,362.7381229038367,154.38105290889854
0.0,0,-0.3858921936104437,7.358,71.6,4.148,8,307.0,17.4,390.07,4.73,31.5,372.4816506816145,151.04388854425758
30.0,0,-1.0708281069003291,6.481,18.5,6.1899,6,300.0,16.6,379.41,6.36,23.7,430.9119877060154,139.691436816546
30.0,0,-1.0708281069003291,6.606,42.2,6.1899,6,300.0,16.6,383.78,7.37,23.3,412.28690770601537,108.87635681654608
30.0,0,-1.0708281069003291,6.897,54.3,6.3361,6,300.0,16.6,391.25,11.38,22.0,404.7633377060154,103.48865421986093
30.0,0,-1.0708281069003291,6.095,65.1,6.3361,6,300.0,16.6,394.62,12.4,20.1,399.47797437268207,118.84597891599353
30.0,0,-1.0708281069003291,6.358,52.9,7.0355,6,300.0,16.6,372.75,11.22,22.2,392.19412770601537,112.23073703754052
30.0,0,-1.0708281069003291,6.393,7.8,7.0355,6,300.0,16.6,374.71,5.19,23.7,448.79445770601535,147.1499068165461
22.0,0,-1.044817882345017,5.593,76.5,7.9549,7,330.0,19.1,372.49,12.5,17.6,349.28858192590457,168.1217017301123
22.0,0,-1.044817882345017,5.605,70.2,7.9549,7,330.0,19.1,389.13,18.46,18.5,367.8235541481268,148.6988073102228
22.0,0,-1.044817882345017,6.108,34.9,8.0555,7,330.0,19.1,390.18,9.16,24.3,401.71798748146017,128.35878653674214
22.0,0,-1.044817882345017,6.226,79.2,8.0555,7,330.0,19.1,376.14,10.15,20.5,360.47689192590457,155.38830543176982
22.0,0,-1.044817882345017,6.433,49.1,7.8265,7,330.0,19.1,374.71,9.52,24.5,376.0226274814601,122.56735835994658
22.0,0,-1.044817882345017,6.718,17.5,7.8265,7,330.0,19.1,393.74,6.56,26.2,433.57128748146016,141.38069239309573
22.0,0,-1.044817882345017,6.487,13.0,7.3967,7,330.0,19.1,396.28,5.9,24.4,440.86091748146015,148.54847708922833
22.0,0,-1.044817882345017,6.438,8.9,7.3967,7,330.0,19.1,377.07,3.59,24.8,430.33812748146016,157.00535150911787
22.0,0,-1.044817882345017,6.957,6.8,8.9067,7,330.0,19.1,386.09,3.53,29.6,450.47900748146003,148.406312945582
22.0,0,-1.044817882345017,8.259,8.4,8.9067,7,330.0,19.1,396.9,3.54,42.8,475.89427748146016,164.54267112237747
80.0,0,-1.382950801564074,6.108,32.0,9.2203,1,315.0,16.4,392.89,6.57,21.9,502.1536715117903,162.6641929366241
80.0,0,-1.382950801564074,5.876,19.1,9.2203,1,315.0,16.4,395.18,9.25,20.9,517.9083815117903,176.4529360857954
90.0,0,-1.3656106518605327,7.454,34.2,6.3361,3,244.0,15.9,386.34,3.11,44.0,600.5974746954201,195.2237611294623
20.0,0,0.8279182856374543,8.704,86.9,1.801,5,264.0,13.0,389.7,5.12,50.0,501.5280697976346,140.67930405113006
20.0,0,0.8279182856374543,7.333,100.0,1.8946,5,264.0,13.0,383.29,7.79,36.0,492.1354397976347,138.501812172677
20.0,0,0.8279182856374543,6.842,100.0,2.0107,5,264.0,13.0,391.93,6.9,30.1,497.1514797976346,128.30271405113007
20.0,0,0.8279182856374543,7.203,81.8,2.1121,5,264.0,13.0,392.8,9.59,33.8,483.0640634643013,112.83980720030135
20.0,0,0.8279182856374543,7.52,89.4,2.1398,5,264.0,13.0,388.37,7.26,43.1,500.1593534643013,124.26422217267705
20.0,0,0.8279182856374543,8.398,91.5,2.2885,5,264.0,13.0,386.86,5.91,48.8,510.54263346430133,133.639542172677
20.0,0,0.8279182856374543,7.327,94.5,2.0788,5,264.0,13.0,393.42,11.25,31.0,498.27698979763466,119.46225720030137
20.0,0,0.8279182856374543,7.206,91.6,1.9301,5,264.0,13.0,387.89,8.1,36.5,500.3191034643013,113.41587217267704
20.0,0,0.8279182856374543,5.56,62.8,1.9865,5,264.0,13.0,392.4,10.45,22.8,477.58367201985686,84.43330946549469
20.0,0,0.8279182856374543,7.014,84.6,2.1329,5,264.0,13.0,384.07,14.79,30.7,485.5483297976346,106.7007353218483
20.0,0,0.20367289630996338,8.297,67.0,2.4216,5,264.0,13.0,384.54,7.44,50.0,500.0083102971961,100.32939678334955
20.0,0,0.20367289630996338,7.47,52.6,2.872,5,264.0,13.0,390.3,3.16,43.5,518.708750297196,77.43901866180258
20.0,1,-0.7587054122365836,5.92,61.5,3.9175,3,223.0,18.6,391.34,13.65,20.7,518.052388344685,114.48223008873333
20.0,0,-0.7587054122365836,5.856,42.1,4.429,3,223.0,18.6,388.65,13.0,21.1,535.1571561224629,105.48189191193784
20.0,0,-0.7587054122365836,6.24,16.3,4.429,3,223.0,18.6,396.9,6.59,25.2,578.7127394557962,129.36910434287697
20.0,0,-0.7587054122365836,6.538,58.7,3.9175,3,223.0,18.6,394.96,7.73,24.4,534.2667494557963,99.26724141470021
20.0,1,-0.7587054122365836,7.691,51.8,4.3665,3,223.0,18.6,390.77,6.58,35.2,553.3436916780183,92.27168097271124
40.0,1,-0.9060966847166856,6.758,32.9,4.0776,4,254.0,17.6,396.9,3.53,32.4,568.5446229504984,90.24377556010825
40.0,0,-0.9060966847166856,6.854,42.8,4.2673,4,254.0,17.6,396.9,2.98,32.0,560.1185007282762,81.58147003524635
40.0,1,-0.9060966847166856,7.267,49.0,4.7872,4,254.0,17.6,389.25,6.05,33.2,548.2449729504985,68.52492556010827
40.0,1,-0.9060966847166856,6.826,27.6,4.8628,4,254.0,17.6,393.45,4.16,33.1,577.3129929504984,97.44174556010826
40.0,0,-0.9060966847166856,6.482,32.1,4.1403,4,254.0,17.6,396.9,7.19,29.1,569.2257607282762,91.23088473137896
20.0,0,-0.9416439916089454,6.812,32.2,4.1007,5,216.0,14.9,396.9,4.85,35.1,603.8966635907241,132.71019579517736
20.0,0,-0.9416439916089454,7.82,64.5,4.6947,5,216.0,14.9,387.31,3.76,45.4,577.1732635907241,135.87195469020503
20.0,0,-0.9416439916089454,6.968,37.2,5.2447,5,216.0,14.9,392.23,4.59,35.4,600.2599935907242,127.0172438062271
20.0,1,-0.9416439916089454,7.645,49.7,5.2119,5,216.0,14.9,377.07,3.01,46.0,588.3221758129463,138.59134745263597
90.0,1,-1.3049201278981377,7.923,24.8,5.885,1,198.0,13.6,395.52,3.16,50.0,732.8472763936799,250.70139585411843
90.0,0,-1.3135902027499085,7.088,20.8,7.3073,1,285.0,15.3,394.72,7.85,32.2,624.7769742463096,142.77431040410838
55.0,0,-1.4089610261193861,6.453,31.9,7.3073,1,300.0,15.3,394.72,8.23,22.0,555.2754450696791,105.61562100648314
80.0,0,-1.4436413255264688,6.23,31.5,9.0892,1,241.0,18.2,341.6,12.93,20.1,647.6060020357528,221.36756102964733
52.5,0,-1.2702398284910548,6.209,31.3,7.3172,6,293.0,16.6,396.9,7.14,23.2,562.5304294276061,96.36492826189344
52.5,0,-1.2702398284910548,6.315,45.6,7.3172,6,293.0,16.6,396.9,7.6,22.3,548.9692394276061,84.39173826189344
52.5,0,-1.2702398284910548,6.565,22.9,7.3172,6,293.0,16.6,371.72,9.51,24.8,550.8231694276061,116.16383953261169
80.0,0,-1.218219379380431,6.861,27.9,5.1167,4,245.0,19.2,396.9,3.33,28.5,653.17804342294,173.02188123819738
80.0,0,-1.218219379380431,7.148,27.7,5.1167,4,245.0,19.2,396.9,3.56,37.3,664.19120342294,184.03504123819744
80.0,0,-1.218219379380431,6.63,23.4,5.1167,4,245.0,19.2,396.9,4.7,27.9,659.4759134229402,179.41698880725818
0.0,0,-0.9927974332343927,6.127,18.4,5.5027,4,289.0,16.0,396.9,8.58,23.9,546.7367914767942,119.87767570089119
0.0,0,-0.9927974332343927,6.009,42.3,5.5027,4,289.0,16.0,396.9,10.4,21.7,521.4321181434607,102.11633570089118
0.0,0,-0.9927974332343927,6.678,31.1,5.9604,4,289.0,16.0,396.9,6.27,28.6,545.910021476794,109.36028028652656
0.0,0,-0.9927974332343927,6.549,51.0,5.9604,4,289.0,16.0,392.85,7.39,27.1,521.286621476794,87.50539962354317
0.0,0,-0.9927974332343927,5.79,58.0,6.32,4,289.0,16.0,396.9,15.84,20.3,515.5373781434607,115.1507227727144
70.0,0,-1.3135902027499085,6.345,20.1,7.8278,5,358.0,14.8,368.24,4.97,22.5,589.0132075796425,231.8620667576993
70.0,0,-1.3135902027499085,7.041,10.0,7.8278,5,358.0,14.8,371.58,4.74,29.0,605.2082575796426,236.59772449250593
70.0,0,-1.3135902027499085,6.871,47.4,7.8278,5,358.0,14.8,390.86,6.07,24.8,581.6286975796426,186.45126394001971
34.0,0,-1.0274777326414755,6.59,40.4,5.4917,7,329.0,16.1,395.75,9.5,22.0,521.2665073317565,131.8333708069279
34.0,0,-1.0274777326414755,6.495,18.4,5.4917,7,329.0,16.1,383.61,8.67,26.4,538.2042173317566,149.07621892847487
34.0,0,-1.0274777326414755,6.982,17.7,5.4917,7,329.0,16.1,390.43,4.86,33.1,558.7138773317565,154.7773153925632
33.0,0,-0.6893448134224185,7.236,41.1,4.022,7,222.0,18.4,393.68,6.93,36.1,647.9148944125374,169.3544551252781
33.0,0,-0.6893448134224185,6.616,58.1,3.37,7,222.0,18.4,393.36,8.93,28.4,622.5685610792041,160.8981300424052
33.0,0,-0.6893448134224185,7.42,71.9,3.0992,7,222.0,18.4,396.9,6.47,33.4,625.090898856982,187.3385021971013
33.0,0,-0.6893448134224185,6.849,70.3,3.1827,7,222.0,18.4,396.9,7.53,28.2,619.534331079204,180.84971219710127
0.0,0,-0.06509942409492755,6.635,82.5,3.3175,4,304.0,18.4,396.9,4.54,22.8,518.0903313101246,164.29487827509885
0.0,0,-0.06509942409492755,5.972,76.7,3.1025,4,304.0,18.4,396.24,9.97,20.3,509.10137797679135,161.09548612040277
0.0,0,-0.06509942409492755,4.973,37.8,2.5194,4,304.0,18.4,350.45,12.64,16.1,541.7698365323471,191.52167717012657
0.0,0,-0.06509942409492755,6.122,52.8,2.6403,4,304.0,18.4,396.9,5.98,22.1,528.5691998656802,141.32466297123148
0.0,0,-0.06509942409492755,6.023,90.4,2.834,4,304.0,18.4,396.3,11.72,19.4,528.3165879767913,183.63527612040275
0.0,0,-0.06509942409492755,6.266,82.8,3.2628,4,304.0,18.4,393.39,7.9,21.6,520.9262979767914,169.10713297123147
0.0,0,-0.06509942409492755,6.567,87.3,3.6023,4,304.0,18.4,395.69,9.28,23.8,529.7113113101248,175.88048612040276
0.0,0,-0.06509942409492755,5.705,77.7,3.945,4,304.0,18.4,396.42,11.5,16.2,524.5764113101246,179.23414612040278
0.0,0,-0.06509942409492755,5.914,83.2,3.9986,4,304.0,18.4,390.7,18.33,17.8,529.5543013101246,186.04625612040277
0.0,0,-0.06509942409492755,5.782,71.7,4.0317,4,304.0,18.4,396.9,15.94,19.8,522.1024513101246,178.3821061204027
0.0,0,-0.06509942409492755,6.382,67.2,3.5325,4,304.0,18.4,395.21,10.36,23.1,522.335513532347,165.36810612040273
0.0,0,-0.06509942409492755,6.113,58.8,4.0019,4,304.0,18.4,396.23,12.73,21.0,531.4636235323469,164.33115612040282
0.0,0,-0.5072732415352336,6.426,52.3,4.5404,5,287.0,19.6,396.9,7.2,23.8,569.0398839517616,140.14446379467537
0.0,0,-0.5072732415352336,6.376,54.3,4.5404,5,287.0,19.6,396.9,6.87,23.1,568.6058939517615,145.21047379467547
0.0,0,-0.5072732415352336,6.041,49.9,4.7211,5,287.0,19.6,396.9,7.7,20.4,574.5195106184282,146.2487230211947
0.0,0,-0.5072732415352336,5.708,74.3,4.7211,5,287.0,19.6,391.13,11.74,18.5,551.6775083962061,170.73566324218925
0.0,0,-0.5072732415352336,6.415,40.1,4.7211,5,287.0,19.6,396.9,6.12,25.0,591.5160939517615,156.6446730211948
0.0,0,-0.5072732415352336,6.431,14.7,5.4159,5,287.0,19.6,393.68,5.08,24.6,617.1961239517616,182.01580103224444
0.0,0,-0.5072732415352336,6.312,28.9,5.4159,5,287.0,19.6,396.9,6.15,23.0,605.3155139517615,173.778477330587
0.0,0,-0.5072732415352336,6.083,43.7,5.4159,5,287.0,19.6,396.9,12.79,22.2,585.8637539517615,164.41907047975826
0.0,0,-0.7933857116436664,5.868,25.8,5.2146,4,430.0,16.9,382.44,9.97,19.3,655.8693153107587,319.3698981229467
0.0,0,-0.7933857116436664,6.333,17.2,5.2146,4,430.0,16.9,375.21,7.34,22.6,659.7197786440918,332.5897949737754
0.0,0,-0.7933857116436664,6.144,32.2,5.8736,4,430.0,16.9,368.57,9.09,19.8,648.1740453107586,329.86362812294675
35.0,0,-0.984994365867799,5.706,28.4,6.6407,1,304.0,16.9,394.02,12.43,17.1,620.3740750760941,188.21714898711548
35.0,0,-0.984994365867799,6.031,23.3,6.6407,1,304.0,16.9,362.25,7.83,19.4,618.0776450760941,210.4388239594912
0.0,0,-0.31653159479627807,6.316,38.1,6.4584,5,224.0,20.2,389.71,5.68,22.2,669.4939123050226,236.58474118727068
0.0,0,-0.31653159479627807,6.31,38.5,6.4584,5,224.0,20.2,389.4,6.75,20.7,670.7180289716893,238.3241911872707
0.0,0,-0.31653159479627807,6.037,34.5,5.9853,5,224.0,20.2,396.9,8.01,21.1,682.0884989716893,249.9618611872707
0.0,0,-0.31653159479627807,5.869,46.3,5.2311,5,224.0,20.2,396.9,9.8,19.5,671.5176389716894,242.525034336442
0.0,0,-0.31653159479627807,5.895,59.6,5.615,5,224.0,20.2,394.81,10.56,18.5,658.7293989716894,249.3739214082652
0.0,0,-0.31653159479627807,6.059,37.3,4.8122,5,224.0,20.2,396.14,8.51,20.6,683.3399489716893,252.38152002704976
0.0,0,-0.31653159479627807,5.985,45.4,4.8122,5,224.0,20.2,396.9,9.74,19.0,678.4220389716893,249.9236100270497
0.0,0,-0.31653159479627807,5.968,58.5,4.8122,5,224.0,20.2,396.9,9.29,18.7,668.0824989716891,254.6011970988729
35.0,0,-0.9494470589755392,7.241,49.3,7.0379,1,284.0,15.5,394.74,5.49,32.7,659.9224811025352,177.919817260334
0.0,0,-0.2905213702409659,6.54,59.7,6.2669,1,422.0,15.9,389.96,8.65,16.5,659.6051409693557,325.82850472674284
55.0,0,-0.58530391520117,6.696,56.4,5.7321,5,370.0,17.6,396.9,7.18,23.9,652.3384512920936,271.33789759614734
55.0,0,-0.58530391520117,6.874,28.1,6.4654,5,370.0,17.6,387.97,4.61,31.2,684.4846912920937,285.5249110768103
0.0,0,-0.9494470589755392,6.014,48.5,8.0136,3,352.0,18.8,385.64,10.53,17.5,595.5234166580904,255.5853254371294
0.0,0,-0.9494470589755392,5.898,52.3,8.0136,3,352.0,18.8,364.61,12.67,17.2,587.1779266580903,280.8579625089526
85.0,0,-1.0621580320485584,6.516,27.7,8.5353,4,351.0,17.9,392.43,6.36,23.1,697.5696798533857,307.7674039792631
80.0,0,-1.0101375829379342,6.635,29.7,8.344,4,280.0,17.0,390.94,5.99,24.5,725.7912716264975,250.6858453533572
40.0,0,-1.0621580320485584,6.939,34.5,8.7921,1,335.0,19.7,389.85,5.89,26.6,642.8491898533856,246.50675928313058
40.0,0,-1.0621580320485584,6.49,44.4,8.7921,1,335.0,19.7,396.9,5.98,22.9,637.7270698533855,249.05679397926312
60.0,0,-1.218219379380431,6.579,35.9,10.7103,4,411.0,18.3,370.78,5.49,24.1,720.4739412007176,362.08980344814205
60.0,0,-1.218219379380431,5.884,18.5,10.7103,4,411.0,18.3,392.33,7.79,18.6,756.8464678673843,370.70672532659495
90.0,0,-1.2268894542322017,6.728,36.1,12.1265,5,187.0,17.0,384.46,4.5,30.1,837.5369990533472,363.8157962301763
80.0,0,-1.2008792296768895,5.663,21.9,10.5857,4,334.0,22.0,382.8,8.05,18.2,694.6449577176805,320.7003532984385
80.0,0,-1.2008792296768895,5.936,19.5,10.5857,4,334.0,22.0,376.04,5.57,20.6,692.0283777176805,331.60377329843845
0.0,1,1.8943374924052503,6.212,97.4,2.1222,24,666.0,20.2,377.73,17.6,17.8,958.6583756710688,692.7248051363504
0.0,1,1.8943374924052503,6.395,91.0,2.5052,24,666.0,20.2,391.34,13.27,21.7,954.3051156710688,665.6704070148036
0.0,1,1.8943374924052503,6.127,83.4,2.7227,24,666.0,20.2,395.43,11.48,22.7,954.3258190044023,662.7729770148034
0.0,0,1.8943374924052503,6.112,81.3,2.5091,24,666.0,20.2,390.74,12.67,22.6,947.13973678218,657.7821114899416
0.0,0,1.8943374924052503,6.398,88.0,2.5182,24,666.0,20.2,374.56,7.79,25.0,946.8404467821798,672.5687264623173
0.0,0,1.8943374924052503,6.251,91.1,2.2955,24,666.0,20.2,350.65,14.19,19.9,967.1967334488465,711.8573796114886
0.0,0,1.8943374924052503,5.362,96.2,2.1036,24,666.0,20.2,380.79,10.19,20.8,961.1108134488467,684.8396596114886
0.0,1,1.8943374924052503,5.803,89.0,1.9047,24,666.0,20.2,353.04,14.64,16.8,972.2541056710687,716.9207351363506
0.0,1,1.4434936001131735,8.78,82.9,1.9047,24,666.0,20.2,354.55,5.29,21.9,967.4573517787768,702.8785933987546
0.0,0,1.4434936001131735,3.561,87.9,1.6132,24,666.0,20.2,354.7,7.12,27.5,978.4433528898878,703.8038325700252
0.0,0,1.4434936001131735,4.963,91.4,1.7523,24,666.0,20.2,316.03,14.0,21.9,1011.0179995565547,755.8278457191965
0.0,0,0.6891970880091229,3.863,100.0,1.5106,24,666.0,20.2,131.42,13.33,23.1,1217.0739863777837,959.5804992070923
0.0,0,0.6891970880091229,4.97,100.0,1.3325,24,666.0,20.2,375.52,3.26,50.0,1006.6521063777836,725.0063484888603
0.0,1,0.6891970880091229,6.683,96.8,1.3567,24,666.0,20.2,375.33,3.73,50.0,1005.7620886000061,723.4537593175897
0.0,1,0.6891970880091229,7.016,97.5,1.2024,24,666.0,20.2,392.05,2.96,50.0,1027.3081686000062,717.8647011960428
0.0,0,0.6891970880091229,6.216,100.0,1.1691,24,666.0,20.2,366.15,9.53,50.0,1012.9737863777839,739.9518616380317
0.0,1,1.009989857524639,5.875,89.6,1.1296,24,666.0,20.2,347.88,8.88,50.0,1024.0730513695214,749.6871099324093
0.0,0,1.009989857524639,4.906,100.0,1.1742,24,666.0,20.2,396.9,34.77,13.8,1038.099745813966,750.0454538550609
0.0,0,1.009989857524639,4.138,100.0,1.137,24,666.0,20.2,396.9,37.97,13.8,1051.495045813966,763.440753855061
0.0,0,1.0360000820799513,7.313,97.9,1.3163,24,666.0,20.2,396.9,13.44,15.0,1025.7208560385213,736.7672093834836
0.0,0,1.0360000820799513,6.649,93.3,1.3449,24,666.0,20.2,363.02,23.24,13.9,1014.0181560385213,757.9286475050305
0.0,0,1.0360000820799513,6.794,98.8,1.358,24,666.0,20.2,396.9,21.24,13.3,1029.7745460385213,740.8208993834836
0.0,0,1.0360000820799513,6.38,96.2,1.3861,24,666.0,20.2,396.9,23.69,13.1,1045.2071560385216,756.7456640796163
0.0,0,1.0360000820799513,6.223,100.0,1.3861,24,666.0,20.2,393.74,21.78,10.2,1042.898656038521,754.7511640796164
0.0,0,1.0360000820799513,6.545,99.1,1.5192,24,666.0,20.2,396.9,21.08,10.9,1044.9552560385212,756.1637640796163
0.0,0,1.2874322527813007,5.536,100.0,1.5804,24,666.0,20.2,396.9,23.6,11.3,1043.7499082092227,755.6956162503177
0.0,0,1.2874322527813007,5.52,100.0,1.5331,24,666.0,20.2,396.9,24.56,12.3,1044.5786682092228,756.5243762503176
0.0,0,1.2874322527813007,4.368,91.2,1.4395,24,666.0,20.2,285.83,30.63,8.8,1122.8876882092227,867.6975343718648
0.0,0,1.2874322527813007,5.277,98.1,1.4261,24,666.0,20.2,396.9,30.81,7.2,1067.1979882092228,779.1436962503177
0.0,0,1.2874322527813007,4.652,100.0,1.4672,24,666.0,20.2,396.9,28.28,10.5,1073.4338882092227,785.3795962503177
0.0,0,1.2874322527813007,5.0,89.5,1.5184,24,666.0,20.2,396.9,31.99,7.4,1069.5479882092227,781.4936962503175
0.0,0,1.2874322527813007,4.88,100.0,1.5895,24,666.0,20.2,372.92,30.62,10.2,1045.6834882092226,789.5843343718648
0.0,0,1.2874322527813007,5.39,98.9,1.7281,24,666.0,20.2,396.9,20.85,11.5,1052.6629282092226,764.6086362503177
0.0,0,1.2874322527813007,5.713,97.0,1.9265,24,666.0,20.2,394.43,17.11,15.1,1041.2419382092228,753.1876462503176
0.0,0,1.2874322527813007,6.051,82.5,2.1678,24,666.0,20.2,378.38,18.76,23.2,1006.496871542556,736.9743843718649
0.0,0,1.2874322527813007,5.036,97.0,1.77,24,666.0,20.2,396.9,25.68,9.7,1067.1311882092227,779.0768962503178
0.0,0,1.2267417288189058,6.193,92.6,1.7912,24,666.0,20.2,396.9,15.17,13.8,1045.98235768526,757.8948657263553
0.0,0,1.2267417288189058,5.887,94.7,1.7821,24,666.0,20.2,396.9,16.35,12.7,1057.3592976852601,769.3050057263553
0.0,0,1.2267417288189058,6.471,98.8,1.7257,24,666.0,20.2,391.98,17.12,13.1,1054.3278476852602,765.6843557263553
0.0,0,1.2267417288189058,6.405,96.0,1.6768,24,666.0,20.2,396.9,19.37,12.5,1058.43604768526,769.9245557263552
0.0,0,1.2267417288189058,5.747,98.9,1.6334,24,666.0,20.2,393.1,19.92,8.5,1066.1302176852603,778.0759257263552
0.0,0,1.2267417288189058,5.453,100.0,1.4896,24,666.0,20.2,396.9,30.59,5.0,1118.31779768526,830.2635057263551
0.0,0,1.2267417288189058,5.852,77.8,1.5004,24,666.0,20.2,338.16,29.97,6.3,1077.2237476852604,822.0335938479022
0.0,0,1.2267417288189058,5.987,100.0,1.5888,24,666.0,20.2,396.9,26.77,5.6,1103.9588976852601,815.9046057263553
0.0,0,1.2267417288189058,6.343,100.0,1.5741,24,666.0,20.2,396.9,20.32,7.2,1087.0908976852602,798.7034057263553
0.0,0,1.2267417288189058,6.404,100.0,1.639,24,666.0,20.2,376.11,20.31,12.1,1058.7465076852604,795.8121538479023
0.0,0,1.2267417288189058,5.349,96.0,1.7028,24,666.0,20.2,396.9,19.77,8.3,1096.5384976852604,808.4842057263554
0.0,0,0.9319591838587028,4.138,100.0,1.1781,24,666.0,20.2,370.22,23.34,11.9,1079.6749151403,824.484761302942
0.0,0,0.9319591838587028,5.608,100.0,1.2852,24,666.0,20.2,332.09,12.13,27.9,1094.7080484736337,827.0625613029422
0.0,0,0.39441454304891893,5.617,97.9,1.4547,24,666.0,20.2,314.64,26.4,17.2,1119.3094604994903,864.1193066621324
0.0,0,0.39441454304891893,6.852,100.0,1.4655,24,666.0,20.2,179.36,19.78,27.5,1260.0126038328237,992.8197619659998
0.0,0,0.39441454304891893,6.657,100.0,1.5275,24,666.0,20.2,35.05,21.22,17.2,1407.3146704994906,1151.2251619659996
0.0,0,0.39441454304891893,4.628,100.0,1.5539,24,666.0,20.2,28.79,34.37,17.9,1433.8263704994906,1178.6362166621323
0.0,0,0.39441454304891893,5.155,100.0,1.5894,24,666.0,20.2,210.97,20.08,16.3,1250.2386704994904,995.0485166621323
0.0,0,1.105360680894117,6.434,100.0,1.8347,24,666.0,20.2,27.25,29.05,7.2,1444.1593166373355,1188.4539627999773
0.0,0,1.105360680894117,6.782,90.8,1.8195,24,666.0,20.2,21.57,25.79,7.5,1432.1921166373354,1176.102608103845
0.0,0,1.105360680894117,5.304,89.1,1.6475,24,666.0,20.2,127.36,26.64,10.4,1340.1973166373352,1085.0071627999776
0.0,0,1.4434936001131735,6.824,76.5,1.794,24,666.0,20.2,48.45,22.74,8.4,1393.4458495565545,1137.356341023064
0.0,0,1.4434936001131735,6.411,100.0,1.8589,24,666.0,20.2,318.75,15.02,16.7,1131.4230495565544,875.7636957191966
0.0,0,1.4434936001131735,6.006,95.3,1.8746,24,666.0,20.2,319.98,15.7,14.2,1126.5283395565548,871.3381857191964
0.0,0,0.541805815529021,5.648,87.6,1.9512,24,666.0,20.2,291.55,14.1,20.8,1145.4636617719705,890.2735079346124
